name,score_sm,score_md,score_lg,score_trf
itech business solutions,0.0,1.0,0.16666666666666666,0.6666666666666666
iteco,0.2857142857142857,0.5714285714285714,0.0,1.0
itee n.v.,0.0,0.0,0.0,0.6666666666666666
itex,0.07692307692307693,0.0,0.07692307692307693,0.9230769230769231
itgstore,0.5,0.125,0.125,0.875
itp caribbean n.v.,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.6923076923076923
its,0.0,0.0,0.0,0.125
its infocom,0.0,0.0,0.0,0.2
ittweb,0.25,0.0625,0.125,0.875
itzonellc,0.0,0.0,0.125,0.75
ivan information technology company,0.0,0.06666666666666667,0.0,0.06666666666666667
iwayafrica,0.0,0.0,0.0,0.7777777777777778
i̇nnova bilişim,0.18181818181818182,0.0,0.0,0.6363636363636364
j. e. bergasse & company ltd,0.9,0.9,0.9,0.8
j. fleischman,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.75
jmo corporate,0.0,0.0,0.0,0.375
jordan ahli bank,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.8888888888888888
jos,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.0
joven club de computación y electrónica,0.0,0.8,0.8,0.7
jp marshall associates inc.,0.07142857142857142,0.6428571428571429,0.7857142857142857,1.0
jsc rsk bank,0.0,0.7857142857142857,0.7142857142857143,0.6428571428571429
jsmnet,0.0,0.0,0.0,0.9
jsy systems sdn. bhd.,0.0,0.0,0.0,0.9166666666666666
jupiter systems & solutions,1.0,0.6363636363636364,0.6363636363636364,0.9090909090909091
jwe,0.0,0.0,0.0,1.0
kaizen mongolia llc,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
kambi,0.0,0.45454545454545453,0.45454545454545453,1.0
keesystem®,0.5,1.0,0.9,0.6
keith consulting,0.0,0.7,0.2,0.6
khmerdev,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
kibernum,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.7777777777777778
kimik it,0.0,0.0,0.0625,0.1875
kmd,0.5454545454545454,0.18181818181818182,0.36363636363636365,0.9090909090909091
kmd group of companies,0.0,0.1875,0.4375,0.4375
know how s.a.,0.0,0.0,0.0,0.0
knowit,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.8333333333333334
kosbit llc,0.0,0.8181818181818182,0.9090909090909091,0.9090909090909091
koçsistem,0.5384615384615384,0.7692307692307693,1.0,0.7692307692307693
krol telecoms conseil,0.07692307692307693,0.5384615384615384,0.7692307692307693,0.6923076923076923
kronoscode,0.7272727272727273,0.7272727272727273,0.09090909090909091,1.0
kt húsið,0.46153846153846156,0.8461538461538461,0.38461538461538464,0.6153846153846154
kurd-sky,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.6666666666666666
kushite integrated co.,0.5,0.6,0.6,0.7
kyambogo university,0.8,0.8,0.7333333333333333,0.6
lanaco company,0.0,0.0,0.4444444444444444,0.5555555555555556
larion computing ltd.,0.0,0.46153846153846156,0.6923076923076923,1.0
leads corporation limited,0.0,0.06666666666666667,0.0,0.7333333333333333
"lg cns co., ltd.",0.09090909090909091,0.0,0.7272727272727273,0.8181818181818182
libre,0.08333333333333333,0.5,0.5,0.8333333333333334
libya telecom and technology,0.0,0.0,0.0,0.5714285714285714
libyan spider,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855
licencias online,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.5882352941176471
link3 technologies ltd.,0.0,0.08333333333333333,0.0,0.9166666666666666
linx s.a.,0.0,0.8571428571428571,0.8571428571428571,0.2857142857142857
llampa,0.5,0.5,0.5,1.0
logate d.o.o.,0.07142857142857142,0.0,0.0,0.6428571428571429
logica,0.8333333333333334,0.9166666666666666,0.75,1.0
logicom distribution,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444
logicom public ltd,0.9230769230769231,1.0,1.0,0.9230769230769231
ls retail,0.0,0.0625,0.0,0.9375
lt game ltd,0.2,1.0,1.0,1.0
luxoft,0.25,0.3333333333333333,0.75,0.9166666666666666
ma-info,0.6,0.0,0.2,0.6
mac4u it services,0.0,0.0,0.0,0.25
macau productivity and technology transfer center,0.0,0.0,0.0,0.2727272727272727
mad devs,0.3333333333333333,0.0,0.0,0.8333333333333334
magpie technologies limited,0.0,0.6,0.5,0.8
maint s.a.,0.8181818181818182,0.8181818181818182,1.0,0.2727272727272727
malawi net ltd,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
malawi switch centre limited,0.38461538461538464,0.0,0.6153846153846154,0.46153846153846156
malaysia digital economy corporation (mdec),0.0,0.0,0.0,0.5
maldicore group pvt ltd,0.5555555555555556,0.6111111111111112,0.7222222222222222,0.9444444444444444
malomatia,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.75
mango messaging technology ltd,0.5,0.0,0.5833333333333334,0.8333333333333334
mangrove networks,0.0,0.0,0.0,0.8333333333333334
manx technology group,0.3,0.9,0.7,0.9
martinexsa,0.0,0.0,0.0,0.8333333333333334
massy technologies infocom,0.25,0.4375,0.8125,0.625
mcbs,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.5555555555555556
mcit,0.0,0.0,0.7,0.8
mda,0.0,1.0,0.8,1.0
mdp consulting s.a.c,0.07692307692307693,0.0,0.0,0.9230769230769231
media stream ag,0.0,0.4,0.6,0.3
medit solutions,0.0,0.0,0.0,0.5
"meeza, a qatar foundation venture",0.0,0.0,0.0,0.0
meltwater entrepreneurial school of technology (mest),0.0,0.0,0.0,0.2857142857142857
memory bank computers,0.0,0.0,0.0,0.6363636363636364
mentormate bulgaria,0.0,0.2,0.3333333333333333,0.8
merchise startup circle,0.0,0.0,0.0,0.15384615384615385
mesiniaga berhad,0.0,0.6363636363636364,0.18181818181818182,0.9090909090909091
mfec,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0
mfi office solutions,0.0,0.2727272727272727,0.18181818181818182,0.45454545454545453
mha,0.0,0.8461538461538461,0.6153846153846154,0.9230769230769231
mhub malawi,0.0,0.0,0.0,0.8333333333333334
microcis it services company,0.0,0.0,0.0,0.0
microgaming,0.0,0.16666666666666666,0.2777777777777778,0.6666666666666666
midis group,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444
mids consulting,0.0,0.0,0.7142857142857143,0.5714285714285714
mihha-vision,0.07692307692307693,0.0,0.15384615384615385,0.8461538461538461
ministerio de educacion de la republica dominican,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.8888888888888888
ministry of programming,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143
mistral technologies,0.06666666666666667,0.0,0.13333333333333333,0.8
mitac international corp.,0.9333333333333333,1.0,0.8666666666666667,0.8666666666666667
mitsumi distribution,0.0,0.5,0.16666666666666666,0.5
modasys technology,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.6666666666666666
modex tech,0.0,0.2857142857142857,0.42857142857142855,0.8571428571428571
modulo aps,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.6666666666666666
moneyline banking systems,0.1111111111111111,0.0,0.3333333333333333,0.7777777777777778
montora software doo,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.6363636363636364
mouna group technology sa,0.0,0.0,0.0,0.875
msi-ecs phils inc,0.0,1.0,1.0,0.8
mtf micomp ag,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.0
muk,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.75
multimedia & technology solutions - mts,0.0,0.0,0.0,0.0
municipio,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.8888888888888888
munisys,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.8461538461538461
muscat electronics llc,0.0,0.7647058823529411,0.8823529411764706,0.8823529411764706
mustard seed systems corporation,0.0,0.0,0.0,0.5
nadra,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.9230769230769231
naizak global engineering systems,0.0,0.42857142857142855,0.42857142857142855,0.7142857142857143
national information technology authority -uganda (nita-u),0.0,0.0,0.0,0.0
ncg,0.0,0.4117647058823529,0.8235294117647058,0.9411764705882353
ncr angola,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778
ncs group,0.0,0.2727272727272727,0.9090909090909091,0.36363636363636365
nec,0.2857142857142857,1.0,1.0,0.8571428571428571
nesma,0.125,0.25,0.125,0.875
ness technologies,0.21052631578947367,0.3157894736842105,0.5789473684210527,0.7368421052631579
ness technologies | נס טכנולוגיות,0.0,0.0,0.0,0.0
netclues,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.42857142857142855
netcompany a/s,0.0,0.21428571428571427,0.0,0.9285714285714286
netcraft information technology (macau) co. ltd,0.0,0.0,0.0,1.0
netone group,0.0,0.0,0.0,0.6363636363636364
netpro group it solutions & education,0.0,0.0,0.0,0.6111111111111112
netways,0.2631578947368421,0.42105263157894735,0.47368421052631576,0.7894736842105263
networld systems,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.7692307692307693
neurotech senegal,0.8,0.7333333333333333,0.26666666666666666,1.0
neusoft,0.45454545454545453,0.8181818181818182,0.8181818181818182,1.0
newmax technologies,0.2,0.13333333333333333,0.13333333333333333,0.8
newtech distribution,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.8181818181818182
newton systems limited,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.7777777777777778
nexlabs,0.07142857142857142,0.0,0.0,0.9285714285714286
next generation it,0.0,0.0,0.0,0.07142857142857142
nextsense,0.0,0.42105263157894735,0.10526315789473684,0.8421052631578947
nfq,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.8571428571428571
"nibble consulting, inc.",0.0,0.0,0.0,0.9230769230769231
nil ltd.,0.6,0.4,0.6,0.8
nile technical agencies,0.0,0.0,0.0,0.45454545454545453
nissa libya - الهيئة الوطنية لأمن و سلامة المعلومات,0.0,0.0,0.0,0.0
nortal,0.0,0.2727272727272727,0.0,0.9090909090909091
nosi - nucleo operacional da sociedade de informacao,0.0,0.0,0.0,0.8
novabase,0.1,0.7,0.0,1.0
novacomp,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.8181818181818182
novomatic lottery solutions,0.0,0.1875,0.1875,0.8125
nsoft company,0.07142857142857142,0.0,0.6428571428571429,0.5
ntt communications,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.8333333333333334
ntt data corporation,0.6666666666666666,1.0,1.0,1.0
ntt data italia,0.7142857142857143,0.9047619047619048,0.9047619047619048,0.7619047619047619
nyherji,0.07692307692307693,0.9230769230769231,0.5384615384615384,1.0
obs conseil,0.0,0.7,0.9,0.8
ocs infotech,0.0,0.9,0.9,0.8
ofis,0.0,0.0,0.0,0.7777777777777778
ogooué labs,0.0625,0.0,0.4375,0.6875
oktopus,0.0,0.0,0.0,0.9166666666666666
omega tech,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.7142857142857143
omnicron d.o.o.,0.1,0.0,0.0,0.7
omnix international,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.5454545454545454
oms,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.7272727272727273
onlinejanet ltd.,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.8461538461538461
onswaziline,0.16666666666666666,0.0,0.25,0.75
optimium.nc,0.047619047619047616,0.0,0.0,0.6666666666666666
optimiza,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.9285714285714286
oracle,0.0,0.375,0.25,0.875
orange business services,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666666
ordina,0.1,0.3,0.6,0.8
organización carvajal,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143
orient,0.1,0.0,0.1,0.6
orient logic,0.0,0.0,0.14285714285714285,0.7142857142857143
orion digital business,0.0,0.5,0.8333333333333334,0.3333333333333333
orion health,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.5555555555555556
orus informatique,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571
oxygen,0.0,0.0,0.1111111111111111,0.7777777777777778
pactera,0.1,0.3,0.1,1.0
passion 4 humanity,0.0,0.0,0.0,0.4444444444444444
path solutions,0.0,0.0,0.0,0.3333333333333333
paymaster jamaica limited,0.0,0.0,0.3076923076923077,0.8461538461538461
pccw solutions limited,0.0,0.4444444444444444,0.0,0.8888888888888888
people input,0.0,0.0,0.0,0.6875
peripheral front,0.0,0.0,0.0,0.6428571428571429
petronas ict sdn bhd,0.0,0.8571428571428571,0.8571428571428571,0.7142857142857143
photon,0.18181818181818182,0.0,0.0,0.6363636363636364
pibloc,0.125,0.5625,0.75,0.875
pil-média,0.2222222222222222,0.0,0.3333333333333333,0.5555555555555556
pixel llc (tajikistan),0.0,0.0,0.0,0.3333333333333333
pmf,0.7333333333333333,0.06666666666666667,0.0,0.9333333333333333
pointwest technologies,0.0,0.2857142857142857,0.42857142857142855,1.0
pomtech ict solutions,0.0,0.5,0.5625,0.625
population services international - papua new guinea,0.0,0.0,0.0,0.0
post luxembourg,0.0,0.15384615384615385,0.3076923076923077,0.6923076923076923
praxis,0.0,0.0,0.0,0.9230769230769231
printec group,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.5882352941176471
private sector,0.0,0.125,0.0,0.0625
proekspert as,0.0,0.0,0.0,0.0
profis ltd.,0.5555555555555556,0.6666666666666666,0.7777777777777778,1.0
progineer,0.0,0.3333333333333333,0.0,1.0
prosoft kg,0.0,0.0,0.8,0.8
prosperity 24.7,0.0,0.0,0.0,0.8571428571428571
proxym-it,0.0,0.0,0.0,0.45454545454545453
pt. mitra integrasi informatika,0.0,0.0,0.0,0.3333333333333333
pt. sigma cipta caraka (telkomsigma),0.0,0.0,0.0,0.0
ptl ltd.,0.4444444444444444,0.4444444444444444,0.8888888888888888,1.0
puntocom srl.,0.0,0.0,0.0,0.7777777777777778
pure-ict,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857
puzzle media communications agency,0.0,0.0,0.0,0.0
qatar computer services,0.0,0.0,0.0,0.5384615384615384
"qnap systems, inc.",0.0,0.75,0.8125,0.9375
qodio,0.0,0.45454545454545453,0.45454545454545453,0.8181818181818182
quanam,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.7777777777777778
quantemplate,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334
quovadis,0.0,0.0,0.0,0.8333333333333334
r&c associats,0.0,0.0,0.0,1.0
r.i.s.k. company,0.0,0.0,0.0,0.1111111111111111
raiffeisen informatik,0.07692307692307693,0.46153846153846156,0.8461538461538461,0.8461538461538461
rayvarz software engineering company,0.0,0.0,0.0,0.09090909090909091
realdolmen,0.09090909090909091,0.0,0.36363636363636365,0.9090909090909091
red dot network,0.0,0.0,0.0,0.6666666666666666
redington gulf,0.4,0.8,0.7,0.7
reiknistofa bankanna rb,0.0,0.38461538461538464,0.6153846153846154,0.9230769230769231
ricoh puerto rico,0.0,0.2857142857142857,0.8571428571428571,0.7142857142857143
rock global consulting,0.0,0.0,0.08333333333333333,0.8333333333333334
roff,0.15789473684210525,0.5789473684210527,0.21052631578947367,0.8421052631578947
roi,0.0,0.125,0.125,0.875
rosedale technologies,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666
royal university of law and economics,1.0,1.0,1.0,0.875
rs2 software plc,0.8333333333333334,0.8333333333333334,1.0,1.0
rwandaonline platform limited,0.1,0.8,0.2,0.3
s&t,0.9,0.8,0.7,0.6
s&t slovenija d.d.,0.0,0.8888888888888888,0.7777777777777778,0.6666666666666666
s2m,0.375,0.625,0.0,0.375
s4fe ag,0.0,0.18181818181818182,0.09090909090909091,0.8181818181818182
saboutech,0.125,0.5,0.375,0.875
saga d.o.o. beograd,0.0,0.0,0.0,0.5714285714285714
saglobal,0.5555555555555556,1.0,1.0,1.0
sais - software application and information solutions,0.0,0.0,0.0,0.16666666666666666
salam technology,0.2,0.2,0.4,0.6
sales-i,0.0,0.0,0.0,0.5714285714285714
salt essential it (pty) ltd.,0.0,0.0,0.0,0.46153846153846156
samsung sds,0.2222222222222222,1.0,1.0,0.8888888888888888
sapfreelance,0.0,0.06666666666666667,0.06666666666666667,0.8666666666666667
sapidata spa,0.0,0.1,0.3,0.7
sassa,0.16666666666666666,0.3333333333333333,1.0,1.0
satlx it services,0.0,0.0,0.0,0.18181818181818182
saudi business machines - sbm,0.0,0.0,0.0,0.375
sbeeh software,0.0,0.0,0.0,0.42857142857142855
sberbank-technology,0.0,0.07142857142857142,0.07142857142857142,0.7857142857142857
sbs consult a/s,0.0,0.0,0.0,0.6153846153846154
scc,0.1111111111111111,0.0,0.0,0.6666666666666666
sci tanzania ltd,0.8,0.9,0.9,0.9
secretaría nacional de tecnologías de la información y comunicación (senatics),0.0,0.0,0.0,0.15384615384615385
secure hosting ltd.,0.4375,0.0,0.0,0.6875
semos,0.0,0.08333333333333333,0.5833333333333334,1.0
serpro,0.1,0.7,0.4,0.9
service&computer industries limited,0.0,0.07692307692307693,0.5384615384615384,0.3076923076923077
servitel cameroun,0.0,0.7,0.7,0.7
seychelles trading company ltd.,0.0,0.6363636363636364,0.0,0.5454545454545454
sf2i,0.25,0.75,0.3333333333333333,0.8333333333333334
sharifa.com,0.0,0.0,0.0,0.9090909090909091
sigma channel islands,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273
sii poland,0.26666666666666666,0.8,0.3333333333333333,0.7333333333333333
silnam it solutions ( pty) ltd,0.0,0.0,0.0,0.8888888888888888
silverlake group of companies,0.0,0.35294117647058826,0.0,0.29411764705882354
simple it groupe,0.0,0.0,0.0,0.3333333333333333
singularlogic,0.1,0.1,0.4,0.7
sira labs,0.1,0.1,0.2,0.8
sisap,0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0
"sistec soluções, s.a.",0.0,0.0,0.0,0.18181818181818182
sistemas abiertos,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
"sistemas c&c, s.a de c.v.",0.0,0.0,0.0,0.375
"sistemas de oficina de león, s.a (canon)",0.0,0.0,0.0,0.0
sita,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.8888888888888888
siteground web hosting company,0.0,0.0,0.07692307692307693,0.15384615384615385
skidata ag,0.6428571428571429,0.9285714285714286,0.9285714285714286,1.0
sliit,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.8333333333333334
sm consulting,0.0,0.6363636363636364,0.2727272727272727,0.7272727272727273
smals,0.0,0.0,0.0,0.6666666666666666
smart technologies (bd) ltd,0.0,0.0,0.0,1.0
smartwork albania,0.0,0.15384615384615385,0.6153846153846154,0.6153846153846154
smit,0.0,0.6923076923076923,0.6153846153846154,0.8461538461538461
snedai groupe,0.4,0.0,0.5,0.8
societe des mines de fer de guinee s.a.,0.0,0.8333333333333334,0.5833333333333334,0.6666666666666666
sofos,0.0,0.0,0.0,0.875
soft-tech consultants ltd,0.0,0.0,0.0,0.1111111111111111
softec,0.0,0.3076923076923077,0.0,0.8461538461538461
softline group,0.0,0.0,0.0,0.6666666666666666
softnet burkina,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.6666666666666666
softtek,0.125,0.0,0.125,0.875
software group,0.0,0.0,0.0,0.3333333333333333
sogeti,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461
sogeti luxembourg,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.8461538461538461
soitron,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.8888888888888888
solibre,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.9285714285714286
soluciones gbh,0.5,1.0,0.8333333333333334,1.0
solucions,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.8333333333333334
somsite designs,0.0,0.08333333333333333,0.0,0.5
sonda,0.6666666666666666,0.75,0.8333333333333334,0.8333333333333334
"sonitel, s.a.",0.0,0.0,0.0,0.4
sopra steria,0.0,0.25,0.25,0.875
sostec,0.55,0.3,0.5,0.75
souccar for electronic industries (sei),0.0,0.0,0.0,0.0625
span,0.06666666666666667,0.2,0.26666666666666666,0.8666666666666667
spang makandra n.v.,0.6153846153846154,0.8461538461538461,0.07692307692307693,0.6923076923076923
spark digital nz,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333
spoon consulting,0.0,0.0,0.0,0.5714285714285714
spx,0.4166666666666667,0.6666666666666666,0.5,0.8333333333333334
sql integrator,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.4666666666666667
sqs group,0.0,0.0,0.0,0.42857142857142855
src,0.0,0.0,0.0,0.8571428571428571
srl,0.35714285714285715,1.0,0.14285714285714285,1.0
ssa sistemas,0.07692307692307693,0.7692307692307693,0.6923076923076923,0.46153846153846156
st electronics,0.0,0.6,0.8,1.0
stane mali,0.75,0.75,0.875,0.875
starting brokerage,0.0,0.0,0.0,0.25
stc solutions,0.0,0.1,0.1,0.6
stefanini emea,0.09090909090909091,0.5454545454545454,0.7272727272727273,0.7272727272727273
stefanini philippines,0.75,0.7,0.7,0.75
stl group,0.16666666666666666,1.0,0.9166666666666666,0.75
stp solutions ltd,0.0,0.75,0.75,0.75
sts,0.0,0.2,0.6,1.0
submarine limited,0.0,0.07142857142857142,0.0,0.7857142857142857
svg ncti | national centre of technological innovation,0.0,0.0,0.625,0.0
swissbytes engineering gmbh,0.0,0.5714285714285714,0.5714285714285714,1.0
sword group,0.0,0.5,0.0,0.75
symptai consulting limited,0.0,0.42857142857142855,0.14285714285714285,1.0
synapsis,0.0,0.6363636363636364,0.0,0.6363636363636364
synchro,0.058823529411764705,0.0,0.17647058823529413,0.8235294117647058
synergy bahamas,0.13333333333333333,0.5333333333333333,0.7333333333333333,0.7333333333333333
synology,0.0,0.625,0.75,0.875
synopsys armenia cjsc,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.8181818181818182
syrian equipment & trading company (setco),0.0,0.0,0.0,0.0
sysco labs sri lanka,0.5882352941176471,0.9411764705882353,1.0,0.7058823529411765
system technologies,0.0,0.0,0.0,0.6153846153846154
systex,0.4,0.1,0.4,0.5
t-systems,0.0,0.0,0.0,0.7692307692307693
t-systems hungary ltd.,0.0,0.0,0.0,0.8
t-systems slovakia,0.0,0.0,0.0,0.8571428571428571
taag,0.0,0.0,0.0,1.0
taldor,0.14285714285714285,0.0,0.0,0.5714285714285714
tamin (ict & management consultancy),0.0,0.0,0.0,0.1
tata consultancy services,0.15384615384615385,0.15384615384615385,0.9230769230769231,0.7692307692307693
tata technologies,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.8461538461538461
taxify,0.0,0.16666666666666666,0.0,0.8333333333333334
teacharabia,0.625,0.0,0.0,0.75
tech mahindra,0.0,0.2222222222222222,0.7777777777777778,0.4444444444444444
tech one global ltd,0.0,0.6,0.8,0.7
technation afghanistan,0.0,0.125,0.0,0.875
techno brain limited,0.0,0.0,0.0,0.6666666666666666
"technoplus, lda",0.0,0.0,0.0,0.07142857142857142
technosol software,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.5454545454545454
techware (pty) ltd,0.0,0.0,0.0,0.7142857142857143
tecnasa,0.875,0.0,0.5,0.875
tecniques d'avantguarda s.l. (tda),0.0,0.0,0.0,0.1111111111111111
tecnocom,0.0,0.0,0.0,1.0
tecnoconsult,0.09090909090909091,0.0,0.6363636363636364,0.7272727272727273
tek experts,0.0,0.5,0.0,0.75
teknetgroup,0.18181818181818182,0.09090909090909091,0.0,1.0
teknologisk institut,0.3333333333333333,1.0,1.0,0.5
teleforce ltd.,0.3333333333333333,0.5,1.0,1.0
telekomunikasi indonesia,0.5,0.4,0.8,0.7
tempest,0.0,0.0,0.25,0.6875
terranet,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666
tesonet,0.0,0.0,0.1,0.8
tetra solutions,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888
thames valley district school board,0.0,0.8235294117647058,0.058823529411764705,0.5882352941176471
the d-corp. sarl,0.7,0.7,0.1,0.3
the keiretsu,0.23076923076923078,0.07692307692307693,0.0,0.38461538461538464
the quality furniture company limited,0.0,0.0,0.0,0.06666666666666667
the university of the west indies-open campus,0.0,0.0,0.0,0.0
tic,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.7272727272727273
ticket monster inc,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888
tieto,0.08333333333333333,0.0,0.0,0.8333333333333334
tieto latvia,0.0,0.0,0.0,1.0
tinh van corp,0.2222222222222222,1.0,1.0,1.0
tis tech angola,0.0,0.09090909090909091,0.6363636363636364,0.5454545454545454
tisco,0.0,0.1111111111111111,0.0,1.0
titanka! spa,0.0,0.0,0.0,0.6363636363636364
"tk group co.,ltd",0.0,0.047619047619047616,0.14285714285714285,0.19047619047619047
tokenmarket,0.0,0.0,0.0,0.8571428571428571
top line,0.0,0.0,0.0,0.125
topline computers,0.1,0.0,0.1,0.6
total business solutions limited,0.0,0.0,0.0,0.3333333333333333
totalsoft,0.125,0.125,0.1875,0.8125
tradekey,0.0,0.125,0.0,0.75
tricentis,0.2222222222222222,0.0,0.0,0.8888888888888888
ttcs global,0.25,0.5833333333333334,0.6666666666666666,0.8333333333333334
ttech limited,0.0,0.5714285714285714,0.0,0.7857142857142857
tune consulting,0.0,0.0,0.0,0.6
ucom llc,0.0,0.9333333333333333,0.9333333333333333,0.8666666666666667
uct (university college of technology),0.0,0.0,0.0,0.09090909090909091
ugt,0.0,0.09090909090909091,0.6363636363636364,0.8181818181818182
ultimate stc,0.0,0.0,0.0,0.8571428571428571
ultimitats,0.0,0.14285714285714285,0.07142857142857142,0.5714285714285714
ultinets,0.0,0.0,0.45454545454545453,0.8181818181818182
ummo (qnathi),0.0,0.0,0.0,0.0
unicorn,0.0,0.6,0.3,0.7
unimedia solutions llc,0.0,0.375,0.625,0.75
"unipago,s.a.",0.0,0.0,0.0,0.6923076923076923
uniregistry,0.0,0.0,0.1,0.6
unisystems,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143
unit one ict,0.0,0.0,0.0,0.5384615384615384
universal system technologies,0.0,0.0,0.0,0.5384615384615384
universidad del tolima,0.0,0.2727272727272727,0.8181818181818182,0.9090909090909091
universidad nacional de rosario,0.0,0.9230769230769231,1.0,1.0
upvest,0.0,1.0,0.7272727272727273,0.8181818181818182
ust,0.1,0.4,0.7,0.7
uti grup,0.125,0.25,0.25,0.875
value it,0.0,0.0,0.0,0.08333333333333333
vec,0.25,0.0,0.25,0.875
vector technology institute,0.0,0.0,0.25,0.75
verisk information technologies (http://www.veriskit.com/),0.0,0.0,0.0,0.14285714285714285
vermeg,1.0,0.9230769230769231,0.46153846153846156,0.8461538461538461
version 1,0.0,0.0,0.1,0.6
vice group of companies,0.0,0.0,0.0,0.125
viewnext,0.0,0.5555555555555556,0.7777777777777778,0.8888888888888888
visma,0.0,0.0,0.0,0.8421052631578947
visma latvia,0.0,0.07142857142857142,0.5,0.6428571428571429
volo | software development company,0.0,0.18181818181818182,0.0,0.0
voolinks,0.0,0.0,0.0,0.8125
voyagers zambia limited,0.0,0.16666666666666666,0.0,0.5
web essentials,0.0,0.0,0.0,0.5
webbed,0.0,0.0,0.0,0.9090909090909091
websurfer nepal communication system pvt. ltd.,0.0,0.0,0.0,0.8571428571428571
wevioo,0.375,0.0,0.125,1.0
wimediacom,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.9090909090909091
wind ltd,0.0,0.6923076923076923,0.07692307692307693,0.7692307692307693
wipro technologies,0.0,0.7777777777777778,0.6666666666666666,0.8888888888888888
worldlink communications,0.0,0.18181818181818182,0.18181818181818182,0.6363636363636364
worldpay,0.0,0.2,0.5,0.9
"xangdao consulting ict and services company, limited",0.0,0.0,0.0,0.0
xapt,0.7142857142857143,0.8571428571428571,1.0,1.0
yaas arghavani system engineering,0.0,0.0,0.0,0.6
"yondu, inc.",0.38461538461538464,0.5384615384615384,0.0,0.8461538461538461
